state_key,best_action_id,best_action_name,q_action_0,q_action_1,q_action_2,q_action_3,q_action_4
"(1, 0, 0, 4, 2, 0, 2, 0, 0, 0, 2, 0)",3,service_priority_procurement,1.1372690117744384,2.099059189544343,3.722842725666564,8.885407177363026,0.0
"(3, 4, 0, 1, 2, 0, 2, 0, 0, 2, 2, 1)",0,cost_priority_procurement,7.286235488683414,0.6422799932060224,2.6584818075962415,1.6495799293512454,1.1677407687713193
"(0, 0, 0, 2, 2, 0, 3, 0, 0, 0, 1, 0)",3,service_priority_procurement,0.8674778853744951,0.0,0.0,4.79478441043749,0.4617130966243545
"(0, 0, 1, 2, 2, 1, 2, 1, 4, 0, 1, 2)",2,resilience_priority_procurement,-0.09055457071214655,0.5394291533457424,4.142813097365817,0.13114743333931816,0.5878693431010894
"(2, 2, 0, 2, 2, 0, 2, 1, 4, 1, 2, 2)",4,risk_avoidance_procurement,0.41443648343068173,0.35693940778720223,1.3096664404820793,0.9591489091424621,7.2238464271172385
"(3, 4, 0, 1, 2, 0, 2, 1, 4, 2, 2, 3)",1,balanced_procurement,4.5228120662823885,10.351426567870297,0.0,2.0576908235319253,1.173310707096231
"(1, 2, 3, 0, 2, 0, 2, 2, 4, 2, 1, 3)",4,risk_avoidance_procurement,0.9515084267168524,1.4254277494972825,0.0,0.0,11.581057929862967
"(1, 2, 3, 0, 4, 0, 3, 0, 0, 2, 1, 1)",2,resilience_priority_procurement,2.9164041705676116,5.673960984818884,12.789198746085495,6.967079886315137,7.444649992041236
"(0, 0, 1, 3, 2, 1, 3, 2, 4, 0, 2, 2)",4,risk_avoidance_procurement,0.0,-0.15797820146777591,0.0,0.09251898729189922,2.173616846832749
"(1, 2, 3, 0, 2, 0, 3, 2, 4, 2, 1, 3)",4,risk_avoidance_procurement,-0.1818152138226766,0.11126591748944664,0.09159609300469834,0.22429949000308258,3.3408797311714475
"(3, 4, 0, 1, 2, 0, 2, 2, 4, 2, 2, 3)",2,resilience_priority_procurement,0.7287430838803373,0.6222592928542834,4.501026142999562,2.0085282403173235,2.2858342829829894
"(1, 2, 0, 1, 2, 0, 2, 2, 4, 1, 1, 2)",2,resilience_priority_procurement,0.9968467616847614,0.8817179651059999,6.614926665218463,1.7067790262169402,2.6250719622309053
"(2, 2, 3, 3, 4, 0, 3, 2, 4, 2, 2, 3)",4,risk_avoidance_procurement,3.1707695952654213,1.4129283743004093,2.253777158690756,5.073867468737299,10.85425086229821
"(0, 1, 1, 0, 4, 1, 2, 0, 0, 1, 0, 1)",3,service_priority_procurement,2.116036637534775,0.0,0.0,13.005134705987107,0.47294725516899805
"(1, 1, 1, 3, 4, 0, 3, 0, 0, 1, 2, 1)",0,cost_priority_procurement,13.649417263625601,6.1234717555275315,4.616993101008478,5.955634020722125,5.056871469481466
"(2, 2, 0, 2, 4, 0, 2, 0, 0, 1, 2, 1)",0,cost_priority_procurement,14.998283488692174,12.73751714226415,10.309974116466337,11.214643219703653,10.641993060305223
"(0, 1, 1, 0, 4, 0, 2, 2, 4, 1, 0, 2)",3,service_priority_procurement,1.9455553199923399,0.7779759254949081,1.3016608564629288,8.88783652790835,2.083094044989352
"(1, 1, 2, 0, 2, 0, 2, 3, 4, 1, 0, 3)",2,resilience_priority_procurement,0.25708370922876234,0.3111766765880358,4.751318259157871,1.1781467052063883,0.6168941831273372
"(1, 1, 0, 3, 2, 0, 2, 2, 4, 0, 1, 2)",2,resilience_priority_procurement,0.33599798726626645,1.0066716607452424,6.4504330058944666,1.3158011591556384,2.6783465548785204
"(1, 2, 3, 0, 2, 0, 3, 3, 4, 2, 1, 3)",2,resilience_priority_procurement,0.4195154920903182,-0.1004217267167234,6.911602676840694,0.3945778912601612,0.2697805430944261
"(3, 3, 3, 3, 2, 0, 3, 3, 4, 3, 2, 4)",2,resilience_priority_procurement,0.7118814296544504,0.0,10.503714167252358,0.0,1.5489179805749496
"(2, 3, 0, 2, 4, 1, 2, 0, 0, 1, 2, 1)",0,cost_priority_procurement,10.948011767967106,0.0,1.8960201788400066,0.0,1.3381782576741978
"(0, 0, 0, 3, 4, 1, 3, 0, 0, 0, 2, 0)",3,service_priority_procurement,2.2323146972081536,0.0,0.0,8.326322163710094,0.4167125689232125
"(0, 0, 2, 4, 4, 1, 3, 0, 0, 1, 2, 1)",2,resilience_priority_procurement,1.4958497145786058,0.583472771818424,9.961866821811356,0.46582448373692625,2.382126740932904
"(1, 1, 1, 3, 2, 1, 3, 2, 4, 1, 2, 2)",4,risk_avoidance_procurement,0.0,-0.048804890914387306,0.07644892255745238,0.0,3.1346245576622422
"(1, 1, 3, 3, 2, 0, 3, 2, 4, 2, 1, 3)",3,service_priority_procurement,0.04676042336918959,0.7641285837253244,0.36786609527901337,4.554316690846612,0.6479300792347648
"(1, 1, 2, 0, 2, 0, 2, 2, 4, 1, 0, 3)",3,service_priority_procurement,0.45707406380622134,0.9045239525634056,2.088760027769392,6.285293227190002,2.2237058763734634
"(0, 0, 0, 4, 2, 1, 3, 2, 4, 0, 2, 2)",4,risk_avoidance_procurement,-0.09265625756805682,-0.31774695411559906,1.226946570257116,-0.07163214487248781,4.377143164598831
"(2, 2, 3, 3, 2, 3, 3, 3, 4, 2, 2, 3)",3,service_priority_procurement,-0.2671096005546093,-0.168583151612826,0.028279592434968172,2.084840830549847,0.177457607755799
"(0, 1, 1, 0, 2, 0, 2, 2, 4, 1, 0, 2)",4,risk_avoidance_procurement,-0.2559097271626939,0.8771802767372302,0.9790871954742288,1.2460586110522618,5.059389186123266
"(1, 1, 1, 2, 4, 0, 3, 2, 4, 1, 1, 2)",2,resilience_priority_procurement,4.662160005433355,2.2783074466595377,10.965220872626878,2.7962793137364605,1.4944243568910551
"(0, 0, 1, 4, 4, 0, 2, 0, 0, 0, 1, 0)",0,cost_priority_procurement,11.279763567328825,0.0,0.0,0.0,0.9152378648831935
"(1, 2, 3, 0, 4, 0, 3, 1, 0, 2, 1, 1)",0,cost_priority_procurement,12.012531003629638,2.5823422442090282,2.874750064852151,1.6984068398504464,0.3925791741219655
"(2, 3, 4, 0, 4, 0, 3, 2, 4, 3, 1, 3)",4,risk_avoidance_procurement,-0.08418767084930817,1.7994429792708406,0.9030213853142276,1.0054216038148358,8.99244353750514
"(1, 2, 0, 1, 4, 0, 2, 1, 4, 1, 1, 2)",3,service_priority_procurement,3.4260543367666063,3.2695590332200624,4.1034193818745415,8.69561828074453,4.3175998228579076
"(1, 1, 2, 0, 1, 0, 2, 2, 4, 1, 0, 3)",3,service_priority_procurement,0.989459946027607,1.4363507243989395,2.120513428839877,6.5311995265880585,2.4603674856940247
"(0, 0, 1, 2, 1, 1, 2, 2, 4, 0, 1, 2)",2,resilience_priority_procurement,-0.11098764477031726,-0.03330797396375678,3.5333699196463293,0.0,0.6544713520098625
"(1, 2, 4, 0, 1, 0, 3, 2, 4, 3, 1, 3)",4,risk_avoidance_procurement,0.04666508695312053,-0.008721399219442642,0.6865232855844461,0.7899869252298706,5.676878097919101
"(1, 1, 0, 2, 1, 0, 2, 1, 4, 0, 1, 2)",2,resilience_priority_procurement,2.012722149893164,1.9742250292350711,6.2090552692482115,2.477181265758293,3.4776901012717976
"(1, 2, 0, 0, 1, 0, 2, 1, 4, 1, 1, 2)",2,resilience_priority_procurement,2.875878919952913,1.0192484848897287,5.919280593192229,2.5471820852012876,2.584900215495659
"(2, 2, 2, 4, 1, 0, 3, 2, 4, 2, 3, 3)",2,resilience_priority_procurement,0.7799969833854636,0.4275943710709316,4.525218735982782,1.436584329833122,0.13712391817147923
"(1, 1, 2, 0, 1, 0, 2, 2, 4, 2, 0, 3)",4,risk_avoidance_procurement,1.2230805846761275,0.6645372794175743,2.5560997875829647,2.521673452022994,5.627273586040476
"(1, 1, 2, 0, 4, 0, 2, 2, 4, 1, 0, 2)",2,resilience_priority_procurement,0.0,0.8807752394131773,10.153369608831985,1.6541621179074,1.0740687595941625
"(1, 1, 1, 2, 4, 0, 3, 0, 0, 1, 1, 1)",0,cost_priority_procurement,12.578459194222672,1.5956094236969345,2.3720188971108676,0.0,3.265441914202304
"(2, 2, 2, 4, 4, 0, 3, 0, 0, 2, 2, 1)",4,risk_avoidance_procurement,1.254161902751747,2.146952277857369,4.7809357317255925,0.0,11.487754752009627
"(1, 1, 0, 2, 4, 2, 2, 0, 0, 0, 2, 0)",0,cost_priority_procurement,9.955395125232412,0.0,1.4285931225513147,0.0,2.9220469277824854
"(0, 0, 0, 3, 0, 0, 2, 1, 4, 0, 1, 2)",3,service_priority_procurement,0.5762811915976063,0.43336979702667516,0.48827473270522764,3.817761868173515,1.0594395215791312
"(2, 3, 0, 1, 0, 0, 2, 1, 4, 1, 1, 2)",4,risk_avoidance_procurement,0.1441288058510129,0.0,0.4019751286243033,0.4127605600323304,3.2450528096396702
"(0, 0, 2, 2, 0, 0, 2, 2, 4, 1, 1, 2)",2,resilience_priority_procurement,-0.07413221523702096,0.0128509823440612,1.7647941470363582,0.29446103640997884,0.0
"(2, 2, 3, 2, 0, 0, 2, 2, 4, 2, 2, 3)",3,service_priority_procurement,-0.03015901664982422,-0.03742828272581582,0.06037229243283097,2.251737398993514,0.593540850955725
"(2, 2, 4, 4, 0, 0, 2, 2, 4, 3, 3, 3)",2,resilience_priority_procurement,0.32560697031166763,0.18604033448893756,3.01705271439544,0.5136258575477928,0.0
"(3, 4, 0, 0, 0, 0, 2, 1, 4, 2, 2, 3)",4,risk_avoidance_procurement,0.4910939620066309,0.5066913901227732,0.0,0.6083026740837778,5.377709922594423
"(0, 0, 1, 3, 0, 2, 2, 0, 0, 0, 2, 0)",0,cost_priority_procurement,7.532669475557337,0.7368394378362708,0.7156559256641354,1.7128196685042867,0.2829784483499267
"(1, 1, 0, 2, 0, 1, 2, 0, 0, 0, 1, 0)",0,cost_priority_procurement,8.111794706884785,0.6629082279354159,2.2649846628107135,0.39483040410188947,0.3475996361417764
"(1, 2, 4, 0, 4, 1, 3, 0, 0, 3, 1, 1)",0,cost_priority_procurement,10.974831014122143,0.925393330555357,0.0,0.0,0.0
"(1, 2, 3, 0, 4, 0, 3, 0, 0, 2, 0, 1)",3,service_priority_procurement,4.383096510484279,6.446387107170393,5.049167691217064,13.590341977427249,0.9644782449386633
"(0, 0, 1, 2, 4, 1, 3, 0, 0, 0, 1, 0)",3,service_priority_procurement,0.247072243360791,2.4784059829666,0.8413898453722186,10.84177737781409,2.7301299988523366
"(1, 1, 1, 2, 4, 0, 3, 1, 4, 1, 1, 2)",4,risk_avoidance_procurement,0.8612592568075349,0.0,1.3969259349635486,0.0,6.379142358533215
